date,offshore_date,time_y_hr,time_y_hr_120,time_y_hr_144,time_y_hr_24,time_y_hr_48,time_y_hr_72,time_y_hr_96,yhat
2018-02-05 15:00:00,2018-02-04 20:00:00,2018-02-05 15:00:00,,,,,,,1.227767337949133
2018-02-05 15:00:00,2018-02-04 20:00:00,2018-02-05 15:00:00,,,,,,,1.2096346112353153
2018-02-05 15:00:00,2018-02-04 20:00:00,2018-02-05 15:00:00,,,,,,,1.2390467382265071
2018-02-05 15:00:00,2018-02-04 20:00:00,2018-02-05 15:00:00,,,,,,,1.2063016233637591
2018-02-05 15:00:00,2018-02-04 20:00:00,2018-02-05 15:00:00,,,,,,,1.2169013629825594
2018-02-05 14:00:00,2018-02-04 19:00:00,2018-02-05 14:00:00,,,,,,,1.265299922416012
2018-02-05 14:00:00,2018-02-04 19:00:00,2018-02-05 14:00:00,,,,,,,1.231888948839731
2018-02-05 15:00:00,2018-02-04 19:00:00,2018-02-05 15:00:00,,,,,,,1.163169302771886
2018-02-05 15:00:00,2018-02-04 19:00:00,2018-02-05 15:00:00,,,,,,,1.2303705312768554
2018-02-05 15:00:00,2018-02-04 19:00:00,2018-02-05 15:00:00,,,,,,,1.2204834786196759
2018-02-05 15:00:00,2018-02-04 19:00:00,2018-02-05 15:00:00,,,,,,,1.040243303527656
2018-02-05 15:00:00,2018-02-04 18:00:00,2018-02-05 15:00:00,,,,,,,1.8303124836903326
2018-02-05 15:00:00,2018-02-04 18:00:00,2018-02-05 15:00:00,,,,,,,1.8014247227913023
2018-02-05 14:00:00,2018-02-04 18:00:00,2018-02-05 14:00:00,,,,,,,1.2358486311272088
2018-02-05 14:00:00,2018-02-04 18:00:00,2018-02-05 14:00:00,,,,,,,1.3541263745674983
2018-02-05 14:00:00,2018-02-04 18:00:00,2018-02-05 14:00:00,,,,,,,1.3087862062871425
2018-02-05 13:00:00,2018-02-04 18:00:00,2018-02-05 13:00:00,,,,,,,1.3833469396024598
2018-02-05 12:00:00,2018-02-04 17:00:00,2018-02-05 12:00:00,,,,,,,1.5564165391838851
2018-02-05 12:00:00,2018-02-04 17:00:00,2018-02-05 12:00:00,,,,,,,1.4160757910836652
2018-02-05 12:00:00,2018-02-04 17:00:00,2018-02-05 12:00:00,,,,,,,1.4137249862377146
2018-02-05 12:00:00,2018-02-04 17:00:00,2018-02-05 12:00:00,,,,,,,1.2784960959134002
2018-02-05 12:00:00,2018-02-04 17:00:00,2018-02-05 12:00:00,,,,,,,1.285358672242416
2018-02-05 12:00:00,2018-02-04 17:00:00,2018-02-05 12:00:00,,,,,,,1.2574277991529879
2018-02-05 11:00:00,2018-02-04 16:00:00,2018-02-05 11:00:00,,,,,,,1.423873550693222
2018-02-05 11:00:00,2018-02-04 16:00:00,2018-02-05 11:00:00,,,,,,,1.3660910593943838
2018-02-05 11:00:00,2018-02-04 16:00:00,2018-02-05 11:00:00,,,,,,,1.3385590972088428
2018-02-05 11:00:00,2018-02-04 16:00:00,2018-02-05 11:00:00,,,,,,,1.3895211296687573
2018-02-05 12:00:00,2018-02-04 16:00:00,2018-02-05 12:00:00,,,,,,,1.3829664200801615
2018-02-05 12:00:00,2018-02-04 16:00:00,2018-02-05 12:00:00,,,,,,,1.4290969375530147
2018-02-05 11:00:00,2018-02-04 15:00:00,2018-02-05 11:00:00,,,,,,,1.3956366359691583
2018-02-05 11:00:00,2018-02-04 15:00:00,2018-02-05 11:00:00,,,,,,,1.4360899945360996
2018-02-05 11:00:00,2018-02-04 15:00:00,2018-02-05 11:00:00,,,,,,,1.3647207839426623
2018-02-05 11:00:00,2018-02-04 15:00:00,2018-02-05 11:00:00,,,,,,,1.3677596146282403
2018-02-05 11:00:00,2018-02-04 15:00:00,2018-02-05 11:00:00,,,,,,,1.2635594286539817
2018-02-05 10:00:00,2018-02-04 14:00:00,2018-02-05 10:00:00,,,,,,,1.3245450437310413
2018-02-05 10:00:00,2018-02-04 14:00:00,2018-02-05 10:00:00,,,,,,,1.3553483666933022
2018-02-05 10:00:00,2018-02-04 14:00:00,2018-02-05 10:00:00,,,,,,,1.4295522026129144
2018-02-05 10:00:00,2018-02-04 14:00:00,2018-02-05 10:00:00,,,,,,,1.5665463708648506
2018-02-05 10:00:00,2018-02-04 14:00:00,2018-02-05 10:00:00,,,,,,,1.5401205022701208
2018-02-05 10:00:00,2018-02-04 14:00:00,2018-02-05 10:00:00,,,,,,,1.5542891511481718
2018-02-05 08:00:00,2018-02-04 13:00:00,2018-02-05 08:00:00,,,,,,,1.5086915824226406
2018-02-05 08:00:00,2018-02-04 13:00:00,2018-02-05 08:00:00,,,,,,,1.6273546672204648
2018-02-05 08:00:00,2018-02-04 13:00:00,2018-02-05 08:00:00,,,,,,,1.569527892897986
2018-02-05 08:00:00,2018-02-04 13:00:00,2018-02-05 08:00:00,,,,,,,1.6187716226951865
2018-02-05 08:00:00,2018-02-04 13:00:00,2018-02-05 08:00:00,,,,,,,1.6443284275794847
2018-02-05 07:00:00,2018-02-04 13:00:00,2018-02-05 07:00:00,,,,,,,1.7070626322296736
2018-02-05 06:00:00,2018-02-04 12:00:00,2018-02-05 06:00:00,,,,,,,1.761897192650794
2018-02-05 06:00:00,2018-02-04 12:00:00,2018-02-05 06:00:00,,,,,,,1.7596539821601087
2018-02-05 06:00:00,2018-02-04 12:00:00,2018-02-05 06:00:00,,,,,,,1.666950302915674
2018-02-05 06:00:00,2018-02-04 12:00:00,2018-02-05 06:00:00,,,,,,,1.6675826669394185
2018-02-05 06:00:00,2018-02-04 12:00:00,2018-02-05 06:00:00,,,,,,,1.644809051956202
2018-02-05 06:00:00,2018-02-04 12:00:00,2018-02-05 06:00:00,,,,,,,1.6427634538477929
2018-02-05 05:00:00,2018-02-04 11:00:00,2018-02-05 05:00:00,,,,,,,1.5678792133771426
2018-02-05 05:00:00,2018-02-04 11:00:00,2018-02-05 05:00:00,,,,,,,1.5225798243636202
2018-02-05 05:00:00,2018-02-04 11:00:00,2018-02-05 05:00:00,,,,,,,1.4884766576847503
2018-02-05 05:00:00,2018-02-04 11:00:00,2018-02-05 05:00:00,,,,,,,1.403539270644108
2018-02-05 05:00:00,2018-02-04 11:00:00,2018-02-05 05:00:00,,,,,,,1.4987407073559813
2018-02-05 05:00:00,2018-02-04 11:00:00,2018-02-05 05:00:00,,,,,,,1.52620142749363
2018-02-05 04:00:00,2018-02-04 10:00:00,2018-02-05 04:00:00,,,,,,,1.5349599004384746
2018-02-05 04:00:00,2018-02-04 10:00:00,2018-02-05 04:00:00,,,,,,,1.5060843246608864
2018-02-05 05:00:00,2018-02-04 10:00:00,2018-02-05 05:00:00,,,,,,,1.4753480594803334
2018-02-05 05:00:00,2018-02-04 10:00:00,2018-02-05 05:00:00,,,,,,,1.3803051908339217
2018-02-05 05:00:00,2018-02-04 10:00:00,2018-02-05 05:00:00,,,,,,,1.3158066628765217
2018-02-05 05:00:00,2018-02-04 10:00:00,2018-02-05 05:00:00,,,,,,,1.25486692817951
2018-02-05 05:00:00,2018-02-04 09:00:00,2018-02-05 05:00:00,,,,,,,1.3325537355987116
2018-02-05 05:00:00,2018-02-04 09:00:00,2018-02-05 05:00:00,,,,,,,1.2908111670806013
2018-02-05 05:00:00,2018-02-04 09:00:00,2018-02-05 05:00:00,,,,,,,1.2791540057192552
2018-02-05 05:00:00,2018-02-04 09:00:00,2018-02-05 05:00:00,,,,,,,1.3289629855577627
2018-02-05 05:00:00,2018-02-04 09:00:00,2018-02-05 05:00:00,,,,,,,1.3321409676552571
2018-02-05 05:00:00,2018-02-04 09:00:00,2018-02-05 05:00:00,,,,,,,1.327228684187436
2018-02-05 03:00:00,2018-02-04 08:00:00,2018-02-05 03:00:00,,,,,,,1.3593583692513636
2018-02-05 03:00:00,2018-02-04 08:00:00,2018-02-05 03:00:00,,,,,,,1.2512665337359437
2018-02-05 04:00:00,2018-02-04 08:00:00,2018-02-05 04:00:00,,,,,,,1.2770038988761196
2018-02-05 04:00:00,2018-02-04 08:00:00,2018-02-05 04:00:00,,,,,,,1.383910268049401
2018-02-05 04:00:00,2018-02-04 08:00:00,2018-02-05 04:00:00,,,,,,,1.4997227372844446
2018-02-05 04:00:00,2018-02-04 08:00:00,2018-02-05 04:00:00,,,,,,,1.3839509937932688
2018-02-05 03:00:00,2018-02-04 07:00:00,2018-02-05 03:00:00,,,,,,,1.5044455609201592
2018-02-05 03:00:00,2018-02-04 07:00:00,2018-02-05 03:00:00,,,,,,,1.511601145358605
2018-02-05 03:00:00,2018-02-04 07:00:00,2018-02-05 03:00:00,,,,,,,1.4495786252724838
2018-02-05 03:00:00,2018-02-04 07:00:00,2018-02-05 03:00:00,,,,,,,1.5515934380645358
2018-02-05 02:00:00,2018-02-04 07:00:00,2018-02-05 02:00:00,,,,,,,1.559016787038256
2018-02-05 02:00:00,2018-02-04 07:00:00,2018-02-05 02:00:00,,,,,,,1.5703055144536024
2018-02-05 01:00:00,2018-02-04 06:00:00,2018-02-05 01:00:00,,,,,,,1.6378921215964881
2018-02-05 01:00:00,2018-02-04 06:00:00,2018-02-05 01:00:00,,,,,,,1.4764065535518758
2018-02-05 01:00:00,2018-02-04 06:00:00,2018-02-05 01:00:00,,,,,,,1.4964585324648978
2018-02-05 01:00:00,2018-02-04 06:00:00,2018-02-05 01:00:00,,,,,,,1.5127964920872516
2018-02-05 01:00:00,2018-02-04 06:00:00,2018-02-05 01:00:00,,,,,,,1.466137783885999
2018-02-05 01:00:00,2018-02-04 06:00:00,2018-02-05 01:00:00,,,,,,,1.482635804521426
2018-02-05 00:00:00,2018-02-04 05:00:00,2018-02-05 00:00:00,,,,,,,1.6141393629454053
2018-02-05 00:00:00,2018-02-04 05:00:00,2018-02-05 00:00:00,,,,,,,1.6373839948182423
2018-02-05 00:00:00,2018-02-04 05:00:00,2018-02-05 00:00:00,,,,,,,1.6098819755054983
2018-02-05 00:00:00,2018-02-04 05:00:00,2018-02-05 00:00:00,,,,,,,1.4916247689600115
2018-02-05 00:00:00,2018-02-04 05:00:00,2018-02-05 00:00:00,,,,,,,1.4633273539533076
2018-02-05 00:00:00,2018-02-04 05:00:00,2018-02-05 00:00:00,,,,,,,1.6003144811468455
